transaction_id,order_id,sale_date,posting_timestamp,customer_id,customer_name,customer_type,facility_state,sales_region,sales_rep_id,product_sku,product_family,procedure_category,units,unit_price,gross_sales,discount_pct,discount_amount,net_sales,cost_of_goods,gross_margin,currency,sales_channel,contract_id,purchase_order_number,invoice_number,payment_status,source_updated_at
TXN-001472,SO-101471,2026-01-23,2026-01-23T14:14:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-014,SOM-PLATE-8H,Trauma Plating,Trauma fixation,2,857.50,1715.00,0.1900,325.85,1389.15,730.00,659.15,USD,Distributor,AGR-ORTHO-26-338,CPO-005-2026-0206,SI-881471,PAID,2026-01-24T17:14:00+00:00
TXN-001473,SO-101472,2026-01-17,2026-01-17T14:15:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-024,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,1,5207.40,5207.40,0.1300,676.96,4530.44,2735.00,1795.44,USD,Direct,AGR-ORTHO-26-324,CPO-008-2026-0207,SI-881472,OPEN,2026-01-17T17:15:00+00:00
TXN-001474,SO-101473,2026-04-20,2026-04-20T14:16:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-016,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4921.50,4921.50,0.1800,885.87,4035.63,2590.80,1444.83,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0208,SI-881473,OPEN,2026-04-22T17:16:00+00:00
TXN-001475,SO-101474,2026-03-30,2026-03-30T14:17:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-005,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,2,1656.40,3312.80,0.1900,629.43,2683.37,1352.40,1330.97,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0209,SI-881474,PAID,2026-03-30T17:17:00+00:00
TXN-001476,SO-101475,2026-03-05,2026-03-05T14:18:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-006,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,4,1524.90,6099.60,0.1800,1097.93,5001.67,2550.00,2451.67,USD,Distributor,AGR-ORTHO-26-310,CPO-001-2026-0210,SI-881475,PARTIALLY_PAID,2026-03-05T17:18:00+00:00
TXN-001477,SO-101476,2026-05-14,2026-05-14T14:19:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-010,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4825.00,4825.00,0.1450,699.63,4125.37,2590.80,1534.57,USD,Direct,AGR-ORTHO-26-317,CPO-002-2026-0211,SI-881476,OPEN,2026-05-15T17:19:00+00:00
TXN-001478,SO-101477,2026-03-17,2026-03-17T14:20:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-007,SOM-SCREW-45,Trauma Plating,Trauma fixation,1,147.46,147.46,0.1750,25.81,121.65,42.84,78.81,USD,ASC Program,AGR-ORTHO-26-324,CPO-003-2026-0001,SI-881477,PAID,2026-03-19T17:20:00+00:00
TXN-001479,SO-101478,2025-12-30,2025-12-30T14:21:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-002,SOM-PLATE-8H,Trauma Plating,Trauma fixation,2,875.00,1750.00,0.2000,350.00,1400.00,744.60,655.40,USD,Direct,AGR-ORTHO-26-310,CPO-001-2025-0002,SI-881478,OPEN,2025-12-30T17:21:00+00:00
TXN-001480,SO-101479,2026-02-20,2026-02-20T14:22:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-003,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2915.50,2915.50,0.1900,553.95,2361.55,1488.00,873.55,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0003,SI-881479,PAID,2026-02-20T17:22:00+00:00
TXN-001481,SO-101480,2026-05-02,2026-05-02T14:23:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-016,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4380.00,4380.00,0.2000,876.00,3504.00,2310.00,1194.00,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0004,SI-881480,OPEN,2026-05-03T17:23:00+00:00
TXN-001482,SO-101481,2026-04-01,2026-04-01T14:24:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-014,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2975.00,2975.00,0.1300,386.75,2588.25,1488.00,1100.25,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0005,SI-881481,PARTIALLY_PAID,2026-04-01T17:24:00+00:00
TXN-001483,SO-101482,2025-12-15,2025-12-15T14:25:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-009,SOM-SCREW-45,Trauma Plating,Trauma fixation,2,146.00,292.00,0.1100,32.12,259.88,84.00,175.88,USD,Distributor,AGR-ORTHO-26-317,CPO-002-2025-0006,SI-881482,OPEN,2025-12-16T17:25:00+00:00
TXN-001484,SO-101483,2026-02-03,2026-02-03T14:26:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-007,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2975.00,2975.00,0.1900,565.25,2409.75,1488.00,921.75,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0007,SI-881483,PAID,2026-02-05T17:26:00+00:00
TXN-001485,SO-101484,2026-03-09,2026-03-09T14:27:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-004,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4380.00,8760.00,0.1150,1007.40,7752.60,4527.60,3225.00,USD,Direct,AGR-ORTHO-26-317,CPO-002-2026-0008,SI-881484,OPEN,2026-03-10T17:27:00+00:00
TXN-001486,SO-101485,2026-04-09,2026-04-09T14:28:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-008,SOM-SCREW-45,Trauma Plating,Trauma fixation,3,148.92,446.76,0.1800,80.42,366.34,126.00,240.34,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0009,SI-881485,OPEN,2026-04-10T17:28:00+00:00
TXN-001487,SO-101486,2026-03-07,2026-03-07T14:29:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-024,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4467.60,4467.60,0.1400,625.46,3842.14,2356.20,1485.94,USD,ASC Program,AGR-ORTHO-26-324,CPO-008-2026-0010,SI-881486,OPEN,2026-03-08T17:29:00+00:00
TXN-001488,SO-101487,2026-02-12,2026-02-12T14:30:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-022,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,2,1480.05,2960.10,0.1200,355.21,2604.89,1250.00,1354.89,USD,ASC Program,AGR-ORTHO-26-317,CPO-007-2026-0011,SI-881487,PAID,2026-02-12T17:30:00+00:00
TXN-001489,SO-101488,2026-02-25,2026-02-25T14:31:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-026,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,8,4292.40,34339.20,0.1200,4120.70,30218.50,18110.40,12108.10,USD,Direct,AGR-ORTHO-26-324,CPO-008-2026-0012,SI-881488,PAID,2026-02-25T17:31:00+00:00
TXN-001490,SO-101489,2026-05-08,2026-05-08T14:32:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-012,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,5,2915.50,14577.50,0.1700,2478.18,12099.32,7291.20,4808.12,USD,ASC Program,AGR-ORTHO-26-324,CPO-003-2026-0013,SI-881489,PAID,2026-05-09T17:32:00+00:00
TXN-001491,SO-101490,2025-12-30,2025-12-30T14:33:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-016,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,4,5365.20,21460.80,0.1200,2575.30,18885.50,11158.80,7726.70,USD,Direct,AGR-ORTHO-26-331,CPO-004-2025-0014,SI-881490,PAID,2026-01-01T17:33:00+00:00
TXN-001492,SO-101491,2026-02-06,2026-02-06T14:34:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-022,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4728.50,4728.50,0.1300,614.71,4113.79,2540.00,1573.79,USD,Direct,AGR-ORTHO-26-324,CPO-008-2026-0015,SI-881491,PARTIALLY_PAID,2026-02-08T17:34:00+00:00
TXN-001493,SO-101492,2026-04-10,2026-04-10T14:35:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-011,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2975.00,2975.00,0.1400,416.50,2558.50,1488.00,1070.50,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0016,SI-881492,PAID,2026-04-11T17:35:00+00:00
TXN-001494,SO-101493,2026-04-10,2026-04-10T14:36:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-018,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,1,1180.00,1180.00,0.1100,129.80,1050.20,530.00,520.20,USD,ASC Program,AGR-ORTHO-26-310,CPO-006-2026-0017,SI-881493,OPEN,2026-04-10T17:36:00+00:00
TXN-001495,SO-101494,2026-04-19,2026-04-19T14:37:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-025,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,2,1640.00,3280.00,0.1200,393.60,2886.40,1352.40,1534.00,USD,Distributor,AGR-ORTHO-26-324,CPO-008-2026-0018,SI-881494,PAID,2026-04-19T17:37:00+00:00
TXN-001496,SO-101495,2026-04-15,2026-04-15T14:38:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-020,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,3,4728.50,14185.50,0.1150,1631.33,12554.17,7772.40,4781.77,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0019,SI-881495,PAID,2026-04-17T17:38:00+00:00
TXN-001497,SO-101496,2026-02-10,2026-02-10T14:39:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-021,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,3034.50,6069.00,0.1200,728.28,5340.72,2976.00,2364.72,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0020,SI-881496,PAID,2026-02-10T17:39:00+00:00
TXN-001498,SO-101497,2026-03-12,2026-03-12T14:40:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-013,SOM-SCREW-45,Trauma Plating,Trauma fixation,4,143.08,572.32,0.1800,103.02,469.30,168.00,301.30,USD,Distributor,AGR-ORTHO-26-324,CPO-003-2026-0021,SI-881497,PARTIALLY_PAID,2026-03-13T17:40:00+00:00
TXN-001499,SO-101498,2026-06-22,2026-06-22T14:41:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-013,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,5,1180.00,5900.00,0.1950,1150.50,4749.50,2650.00,2099.50,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0022,SI-881498,OPEN,2026-06-24T17:41:00+00:00
TXN-001500,SO-101499,2026-02-11,2026-02-11T14:42:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-017,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1672.80,1672.80,0.1100,184.01,1488.79,676.20,812.59,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0023,SI-881499,PAID,2026-02-11T17:42:00+00:00
TXN-001501,SO-101500,2026-03-26,2026-03-26T14:43:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-015,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,2,6420.00,12840.00,0.1900,2439.60,10400.40,6990.00,3410.40,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0024,SI-881500,PAID,2026-03-26T17:43:00+00:00
TXN-001502,SO-101501,2026-03-03,2026-03-03T14:44:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-031,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,5,4825.00,24125.00,0.1900,4583.75,19541.25,12446.00,7095.25,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0025,SI-881501,PAID,2026-03-05T17:44:00+00:00
TXN-001503,SO-101502,2026-02-11,2026-02-11T14:45:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-005,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,3034.50,6069.00,0.1800,1092.42,4976.58,2916.48,2060.10,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0026,SI-881502,OPEN,2026-02-13T17:45:00+00:00
TXN-001504,SO-101503,2025-12-15,2025-12-15T14:46:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-012,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,2,5207.40,10414.80,0.1750,1822.59,8592.21,5360.60,3231.61,USD,Direct,AGR-ORTHO-26-324,CPO-003-2025-0027,SI-881503,PAID,2025-12-17T17:46:00+00:00
TXN-001505,SO-101504,2026-04-10,2026-04-10T14:00:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-019,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,2,4873.25,9746.50,0.1800,1754.37,7992.13,4978.40,3013.73,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0028,SI-881504,PAID,2026-04-11T17:00:00+00:00
TXN-001506,SO-101505,2025-12-06,2025-12-06T14:01:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-001,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,8,1495.00,11960.00,0.1900,2272.40,9687.60,5100.00,4587.60,USD,Direct,AGR-ORTHO-26-310,CPO-001-2025-0029,SI-881505,OPEN,2025-12-06T17:01:00+00:00
TXN-001507,SO-101506,2026-02-11,2026-02-11T14:02:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-011,SOM-PLATE-8H,Trauma Plating,Trauma fixation,1,883.75,883.75,0.1400,123.73,760.02,365.00,395.02,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0030,SI-881506,PAID,2026-02-12T17:02:00+00:00
TXN-001508,SO-101507,2025-10-13,2025-10-13T14:03:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-015,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,1,1156.40,1156.40,0.2000,231.28,925.12,530.00,395.12,USD,Direct,AGR-ORTHO-26-338,CPO-005-2025-0031,SI-881507,PAID,2025-10-13T17:03:00+00:00
TXN-001509,SO-101508,2026-01-15,2026-01-15T14:04:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-010,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,2,1656.40,3312.80,0.1700,563.18,2749.62,1380.00,1369.62,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0032,SI-881508,PAID,2026-01-17T17:04:00+00:00
TXN-001510,SO-101509,2026-04-27,2026-04-27T14:05:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-035,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,4,1656.40,6625.60,0.1000,662.56,5963.04,2760.00,3203.04,USD,Direct,AGR-ORTHO-26-310,CPO-011-2026-0033,SI-881509,OPEN,2026-04-29T17:05:00+00:00
TXN-001511,SO-101510,2026-05-02,2026-05-02T14:06:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-006,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,1,1495.00,1495.00,0.2250,336.38,1158.62,625.00,533.62,USD,Distributor,AGR-ORTHO-26-310,CPO-001-2026-0034,SI-881510,OPEN,2026-05-03T17:06:00+00:00
TXN-001512,SO-101511,2026-06-08,2026-06-08T14:07:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-007,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4825.00,4825.00,0.1950,940.88,3884.12,2590.80,1293.32,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0035,SI-881511,DISPUTED,2026-06-08T17:07:00+00:00
TXN-001513,SO-101512,2026-05-20,2026-05-20T14:08:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-007,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,5,5260.00,26300.00,0.1700,4471.00,21829.00,13675.00,8154.00,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0036,SI-881512,OPEN,2026-05-20T17:08:00+00:00
TXN-001514,SO-101513,2025-12-17,2025-12-17T14:09:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-029,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,2,6291.60,12583.20,0.1900,2390.81,10192.39,7129.80,3062.59,USD,Direct,AGR-ORTHO-26-338,CPO-010-2025-0037,SI-881513,PAID,2025-12-18T17:09:00+00:00
TXN-001515,SO-101514,2026-04-08,2026-04-08T14:10:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-024,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,1,5154.80,5154.80,0.1200,618.58,4536.22,2789.70,1746.52,USD,Direct,AGR-ORTHO-26-324,CPO-008-2026-0038,SI-881514,PAID,2026-04-08T17:10:00+00:00
TXN-001516,SO-101515,2026-02-21,2026-02-21T14:11:00+00:00,CUS-009,Northwest Specialty Distribution,Distributor,WA,West,REP-028,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4380.00,8760.00,0.2400,2102.40,6657.60,4620.00,2037.60,USD,ASC Program,AGR-ORTHO-26-331,CPO-009-2026-0039,SI-881515,PAID,2026-02-21T17:11:00+00:00
TXN-001517,SO-101516,2026-05-01,2026-05-01T14:12:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-005,SOM-SCREW-45,Trauma Plating,Trauma fixation,2,147.46,294.92,0.2250,66.36,228.56,84.00,144.56,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0040,SI-881516,PAID,2026-05-02T17:12:00+00:00
TXN-001518,SO-101517,2026-03-19,2026-03-19T14:13:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-012,SOM-PLATE-8H,Trauma Plating,Trauma fixation,2,892.50,1785.00,0.1600,285.60,1499.40,715.40,784.00,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0041,SI-881517,PAID,2026-03-21T17:13:00+00:00
TXN-001519,SO-101518,2026-05-18,2026-05-18T14:14:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-034,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,8,1168.20,9345.60,0.2000,1869.12,7476.48,4324.80,3151.68,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0042,SI-881518,PAID,2026-05-20T17:14:00+00:00
TXN-001520,SO-101519,2026-03-22,2026-03-22T14:15:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-016,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,3,4776.75,14330.25,0.1150,1647.98,12682.27,7467.60,5214.67,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0043,SI-881519,PAID,2026-03-22T17:15:00+00:00
TXN-001521,SO-101520,2026-06-21,2026-06-21T14:16:00+00:00,CUS-009,Northwest Specialty Distribution,Distributor,WA,West,REP-026,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,1,1191.80,1191.80,0.2500,297.95,893.85,540.60,353.25,USD,Direct,AGR-ORTHO-26-331,CPO-009-2026-0044,SI-881520,PAID,2026-06-21T17:16:00+00:00
TXN-001522,SO-101521,2026-04-21,2026-04-21T14:17:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-030,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,5,1495.00,7475.00,0.1950,1457.63,6017.37,3187.50,2829.87,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0045,SI-881521,PAID,2026-04-21T17:17:00+00:00
TXN-001523,SO-101522,2026-04-26,2026-04-26T14:18:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-016,SOM-SCREW-45,Trauma Plating,Trauma fixation,1,144.54,144.54,0.2000,28.91,115.63,42.00,73.63,USD,Distributor,AGR-ORTHO-26-338,CPO-005-2026-0046,SI-881522,PAID,2026-04-27T17:18:00+00:00
TXN-001524,SO-101523,2025-12-01,2025-12-01T14:19:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-005,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1656.40,1656.40,0.1900,314.72,1341.68,690.00,651.68,USD,Direct,AGR-ORTHO-26-310,CPO-001-2025-0047,SI-881523,PAID,2025-12-01T17:19:00+00:00
TXN-001525,SO-101524,2026-04-30,2026-04-30T14:20:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-006,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1656.40,1656.40,0.2250,372.69,1283.71,703.80,579.91,USD,Distributor,AGR-ORTHO-26-310,CPO-001-2026-0048,SI-881524,OPEN,2026-04-30T17:20:00+00:00
TXN-001526,SO-101525,2026-04-28,2026-04-28T14:21:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-040,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,2,1607.20,3214.40,0.1550,498.23,2716.17,1380.00,1336.17,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0049,SI-881525,PAID,2026-04-28T17:21:00+00:00
TXN-001527,SO-101526,2026-02-26,2026-02-26T14:22:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-001,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1672.80,1672.80,0.1800,301.10,1371.70,703.80,667.90,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0050,SI-881526,OPEN,2026-02-26T17:22:00+00:00
TXN-001528,SO-101527,2026-03-17,2026-03-17T14:23:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-035,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2915.50,2915.50,0.1300,379.02,2536.48,1488.00,1048.48,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0051,SI-881527,PAID,2026-03-17T17:23:00+00:00
TXN-001529,SO-101528,2026-03-24,2026-03-24T14:24:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-003,SOM-PLATE-8H,Trauma Plating,Trauma fixation,1,892.50,892.50,0.1800,160.65,731.85,357.70,374.15,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0052,SI-881528,PAID,2026-03-24T17:24:00+00:00
TXN-001530,SO-101529,2026-06-03,2026-06-03T14:25:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-031,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,2,1480.05,2960.10,0.1900,562.42,2397.68,1250.00,1147.68,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0053,SI-881529,PAID,2026-06-03T17:25:00+00:00
TXN-001531,SO-101530,2026-03-20,2026-03-20T14:26:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-011,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1623.60,1623.60,0.1600,259.78,1363.82,703.80,660.02,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0054,SI-881530,PAID,2026-03-20T17:26:00+00:00
TXN-001532,SO-101531,2026-03-04,2026-03-04T14:27:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-039,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2975.00,2975.00,0.1200,357.00,2618.00,1488.00,1130.00,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0055,SI-881531,PAID,2026-03-05T17:27:00+00:00
TXN-001533,SO-101532,2026-02-15,2026-02-15T14:28:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-007,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,3,4380.00,13140.00,0.1900,2496.60,10643.40,6930.00,3713.40,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0056,SI-881532,PAID,2026-02-15T17:28:00+00:00
TXN-001534,SO-101533,2026-05-19,2026-05-19T14:29:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-013,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4776.75,4776.75,0.2000,955.35,3821.40,2540.00,1281.40,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0057,SI-881533,OPEN,2026-05-19T17:29:00+00:00
TXN-001535,SO-101534,2026-01-30,2026-01-30T14:30:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-032,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,3,5365.20,16095.60,0.1150,1850.99,14244.61,8205.00,6039.61,USD,Distributor,AGR-ORTHO-26-310,CPO-011-2026-0058,SI-881534,OPEN,2026-01-30T17:30:00+00:00
TXN-001536,SO-101535,2026-03-15,2026-03-15T14:31:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-003,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,3,6291.60,18874.80,0.1900,3586.21,15288.59,10485.00,4803.59,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0059,SI-881535,OPEN,2026-03-15T17:31:00+00:00
TXN-001537,SO-101536,2026-05-07,2026-05-07T14:32:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-025,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2945.25,2945.25,0.1300,382.88,2562.37,1488.00,1074.37,USD,Direct,AGR-ORTHO-26-324,CPO-008-2026-0060,SI-881536,OPEN,2026-05-08T17:32:00+00:00
TXN-001538,SO-101537,2026-05-08,2026-05-08T14:33:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-017,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4467.60,4467.60,0.1900,848.84,3618.76,2310.00,1308.76,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0061,SI-881537,PAID,2026-05-08T17:33:00+00:00
TXN-001539,SO-101538,2026-02-02,2026-02-02T14:34:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-018,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,2,1640.00,3280.00,0.1800,590.40,2689.60,1380.00,1309.60,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0062,SI-881538,PAID,2026-02-04T17:34:00+00:00
